# Highest 10000 probability pixels from Results/cumulative_reduced3Dmap-8_set_1.npz
# dec,ra,distance,weight
0.307395,5.497787,1070.000000,1.02168473e+03
2.519224,0.654498,1180.000000,1.02166920e+03
0.622368,0.654498,1120.000000,1.02150442e+03
2.519224,5.628687,1170.000000,1.02144990e+03
2.411019,1.009798,1350.000000,1.02141728e+03
0.947970,1.178097,1360.000000,1.02122639e+03
2.193623,0.981748,1380.000000,1.02121139e+03
2.193623,0.981748,1380.000000,1.02121139e+03
1.047198,2.650719,1380.000000,1.02121094e+03
0.947970,5.890486,1250.000000,1.02114709e+03
2.094395,0.883573,1380.000000,1.02083843e+03
0.622368,2.748894,1250.000000,1.02072896e+03
1.487366,5.497787,1340.000000,1.02068737e+03
0.947970,0.785398,1360.000000,1.02060568e+03
2.834198,4.450590,1260.000000,1.02029883e+03
2.834198,4.450590,1260.000000,1.02029883e+03
0.730574,5.722187,1160.000000,1.02018395e+03
2.193623,0.785398,1390.000000,1.02017716e+03
1.318116,4.908739,1390.000000,1.02016912e+03
0.730574,6.170986,1200.000000,1.02015396e+03
2.193623,5.694137,1200.000000,1.02013417e+03
2.300524,1.865321,1290.000000,1.02011791e+03
0.841069,2.061670,1380.000000,1.01946721e+03
0.622368,1.963495,1180.000000,1.01913415e+03
2.937112,3.534292,1190.000000,1.01882757e+03
0.730574,4.600189,1200.000000,1.01855882e+03
2.519224,0.130900,1170.000000,1.01838581e+03
2.300524,4.417865,1130.000000,1.01830659e+03
2.300524,4.417865,1130.000000,1.01830659e+03
2.625576,5.497787,1350.000000,1.01825464e+03
0.102106,5.497787,1220.000000,1.01821747e+03
0.102106,5.497787,1220.000000,1.01821747e+03
2.094395,2.454369,1390.000000,1.01812874e+03
0.411138,1.767146,1230.000000,1.01802633e+03
1.738244,0.294524,1230.000000,1.01801841e+03
2.937112,1.963495,1230.000000,1.01796101e+03
2.411019,1.682996,1180.000000,1.01791753e+03
1.047198,2.061670,1370.000000,1.01770054e+03
1.047198,2.061670,1370.000000,1.01770054e+03
1.487366,4.908739,1380.000000,1.01743788e+03
0.204480,2.748894,1260.000000,1.01732610e+03
0.516016,4.869469,1390.000000,1.01729394e+03
2.730455,4.123340,1190.000000,1.01718379e+03
2.094395,2.258020,1340.000000,1.01714341e+03
0.730574,1.907396,1320.000000,1.01694731e+03
2.730455,1.767146,1280.000000,1.01686949e+03
2.411019,0.336599,1340.000000,1.01677933e+03
0.516016,1.099557,1140.000000,1.01661421e+03
2.193623,4.516039,1340.000000,1.01653784e+03
2.193623,4.516039,1340.000000,1.01653784e+03
1.738244,4.614214,1300.000000,1.01628842e+03
1.570796,1.865321,1370.000000,1.01616253e+03
2.411019,4.375790,1100.000000,1.01615822e+03
2.094395,0.098175,1230.000000,1.01615803e+03
1.823477,0.000000,1400.000000,1.01601819e+03
0.947970,3.926991,1270.000000,1.01597505e+03
0.204480,3.534292,1120.000000,1.01586026e+03
0.730574,3.478192,1340.000000,1.01578985e+03
0.730574,3.478192,1340.000000,1.01578985e+03
1.141021,3.730641,1240.000000,1.01575124e+03
2.411019,3.702591,1320.000000,1.01560158e+03
2.625576,0.157080,1290.000000,1.01537193e+03
0.516016,3.926991,1380.000000,1.01521127e+03
0.947970,3.337942,1320.000000,1.01512636e+03
0.947970,3.337942,1320.000000,1.01512636e+03
2.625576,3.298672,1240.000000,1.01505058e+03
1.487366,4.319690,1360.000000,1.01499109e+03
2.300524,5.988661,1280.000000,1.01496095e+03
0.622368,4.843289,1170.000000,1.01478569e+03
0.947970,0.196350,1110.000000,1.01464346e+03
0.622368,3.010693,1140.000000,1.01442546e+03
0.730574,4.151390,1200.000000,1.01401927e+03
0.947970,5.694137,1100.000000,1.01368830e+03
1.047198,2.650719,1370.000000,1.01343912e+03
2.000572,0.785398,1230.000000,1.01336176e+03
2.000572,0.785398,1230.000000,1.01336176e+03
0.947970,1.178097,1350.000000,1.01290646e+03
0.516016,6.126106,1060.000000,1.01261726e+03
2.411019,6.170986,1190.000000,1.01250438e+03
0.730574,1.234197,1170.000000,1.01247911e+03
2.730455,1.374447,1210.000000,1.01247701e+03
2.730455,1.374447,1210.000000,1.01247701e+03
1.047198,0.098175,1180.000000,1.01246108e+03
2.300524,1.865321,1280.000000,1.01229351e+03
0.947970,0.000000,1250.000000,1.01228532e+03
0.411138,1.374447,1270.000000,1.01204852e+03
1.318116,4.908739,1380.000000,1.01197308e+03
1.487366,6.086836,1370.000000,1.01133957e+03
0.841069,3.043418,1240.000000,1.01124400e+03
2.094395,2.454369,1380.000000,1.01114373e+03
2.834198,1.832596,1350.000000,1.01112406e+03
2.094395,3.828816,1300.000000,1.01103473e+03
2.300524,4.614214,1230.000000,1.01085442e+03
2.300524,2.847068,1190.000000,1.01084471e+03
1.910633,3.828816,1330.000000,1.01026713e+03
1.141021,5.301438,1380.000000,1.01022235e+03
1.141021,5.301438,1380.000000,1.01022235e+03
0.730574,3.253792,1350.000000,1.00984368e+03
0.841069,5.006913,1270.000000,1.00982548e+03
1.318116,5.497787,1310.000000,1.00952314e+03
1.654226,4.319690,1200.000000,1.00934939e+03
0.841069,1.472622,1200.000000,1.00897276e+03
1.487366,4.908739,1370.000000,1.00897023e+03
0.841069,2.454369,1170.000000,1.00894906e+03
0.622368,2.225295,1120.000000,1.00866626e+03
1.570796,0.687223,1400.000000,1.00838505e+03
0.622368,0.654498,1110.000000,1.00828292e+03
2.411019,3.478192,1050.000000,1.00816332e+03
2.411019,3.478192,1050.000000,1.00816332e+03
0.307395,5.497787,1060.000000,1.00784894e+03
2.300524,4.025166,1240.000000,1.00777314e+03
2.411019,1.682996,1170.000000,1.00770588e+03
2.519224,6.152286,1140.000000,1.00755514e+03
0.947970,4.123340,1390.000000,1.00743225e+03
2.300524,3.632467,1230.000000,1.00719433e+03
0.730574,1.907396,1310.000000,1.00713465e+03
2.300524,5.203263,1330.000000,1.00708683e+03
2.193623,0.981748,1360.000000,1.00703594e+03
1.141021,0.000000,1240.000000,1.00686974e+03
0.102106,5.497787,1210.000000,1.00685548e+03
0.841069,0.490874,1230.000000,1.00672921e+03
2.519224,4.319690,1230.000000,1.00644877e+03
2.519224,4.319690,1230.000000,1.00644877e+03
2.519224,4.319690,1230.000000,1.00644877e+03
1.654226,1.963495,1380.000000,1.00595008e+03
1.047198,3.632467,1270.000000,1.00576155e+03
0.622368,2.487094,1190.000000,1.00538828e+03
2.625576,4.869469,1230.000000,1.00511023e+03
2.730455,6.086836,1240.000000,1.00501561e+03
2.834198,5.497787,1350.000000,1.00471916e+03
2.094395,5.792311,1360.000000,1.00467926e+03
1.570796,3.828816,1320.000000,1.00449243e+03
2.411019,5.946586,1320.000000,1.00446121e+03
2.193623,3.141593,1340.000000,1.00444154e+03
0.730574,4.375790,1380.000000,1.00420264e+03
2.411019,1.009798,1330.000000,1.00408288e+03
2.094395,3.828816,1290.000000,1.00392563e+03
0.841069,5.988661,1240.000000,1.00386773e+03
1.047198,5.595962,1310.000000,1.00376954e+03
2.519224,2.225295,1190.000000,1.00376687e+03
2.519224,2.225295,1190.000000,1.00376687e+03
1.318116,4.908739,1370.000000,1.00373026e+03
1.570796,0.883573,1220.000000,1.00371100e+03
0.730574,5.946586,1180.000000,1.00361645e+03
0.622368,0.392699,1160.000000,1.00359307e+03
2.193623,2.748894,1370.000000,1.00345893e+03
2.193623,2.748894,1370.000000,1.00345893e+03
1.141021,3.926991,1190.000000,1.00337306e+03
0.307395,2.356194,1350.000000,1.00331565e+03
2.411019,1.234197,1310.000000,1.00322803e+03
0.622368,4.581489,1170.000000,1.00310327e+03
0.622368,4.581489,1170.000000,1.00310327e+03
1.823477,0.000000,1380.000000,1.00294777e+03
3.039486,3.926991,1290.000000,1.00292500e+03
0.947970,1.374447,1230.000000,1.00280982e+03
0.947970,1.374447,1230.000000,1.00280982e+03
1.047198,2.061670,1350.000000,1.00274474e+03
2.300524,0.687223,1150.000000,1.00268126e+03
1.654226,5.301438,1240.000000,1.00266495e+03
2.300524,2.258020,1260.000000,1.00263109e+03
0.622368,5.890486,1060.000000,1.00260000e+03
0.841069,2.258020,1160.000000,1.00247346e+03
2.730455,2.945243,1160.000000,1.00232518e+03
2.730455,2.945243,1160.000000,1.00232518e+03
2.000572,2.748894,1390.000000,1.00231092e+03
1.910633,3.828816,1320.000000,1.00224685e+03
2.625576,6.126106,1120.000000,1.00216537e+03
2.519224,5.366887,1240.000000,1.00207023e+03
2.300524,3.043418,1240.000000,1.00205859e+03
1.141021,1.963495,1340.000000,1.00171253e+03
1.141021,0.392699,1360.000000,1.00163634e+03
1.403348,2.258020,1330.000000,1.00156370e+03
2.834198,4.450590,1240.000000,1.00151458e+03
1.654226,0.196350,1190.000000,1.00142537e+03
2.730455,0.981748,1360.000000,1.00100551e+03
0.947970,2.748894,1390.000000,1.00086822e+03
1.823477,4.319690,1360.000000,1.00084907e+03
2.411019,5.273388,1270.000000,1.00076280e+03
2.730455,4.516039,1360.000000,1.00054032e+03
2.000572,6.086836,1330.000000,1.00049697e+03
2.300524,4.614214,1220.000000,1.00033507e+03
2.411019,0.336599,1320.000000,1.00015719e+03
1.141021,0.785398,1230.000000,1.00005659e+03
1.141021,0.785398,1230.000000,1.00005659e+03
2.193623,5.890486,1210.000000,1.00004330e+03
1.738244,1.472622,1400.000000,9.99936424e+02
0.947970,0.981748,1240.000000,9.99897280e+02
2.834198,2.879793,1180.000000,9.99823897e+02
0.841069,3.632467,1240.000000,9.99613937e+02
1.910633,0.098175,1290.000000,9.99386083e+02
2.519224,5.890486,1190.000000,9.99358455e+02
2.625576,2.984513,1090.000000,9.99350631e+02
0.841069,6.185011,1260.000000,9.99036635e+02
1.141021,3.730641,1220.000000,9.98898775e+02
2.193623,0.589049,1340.000000,9.98616624e+02
2.300524,2.650719,1140.000000,9.98591273e+02
0.730574,6.170986,1180.000000,9.98344179e+02
1.738244,0.294524,1210.000000,9.98343759e+02
0.516016,3.926991,1360.000000,9.98190574e+02
0.947970,6.086836,1390.000000,9.97815507e+02
2.937112,1.963495,1210.000000,9.97744436e+02
2.937112,1.963495,1210.000000,9.97744436e+02
0.622368,1.178097,1210.000000,9.97387741e+02
1.570796,1.276272,1350.000000,9.97333639e+02
1.910633,5.399612,1350.000000,9.97167929e+02
1.047198,3.632467,1260.000000,9.97101539e+02
1.654226,1.963495,1370.000000,9.97089177e+02
2.411019,2.356194,1080.000000,9.96986703e+02
0.411138,0.981748,1330.000000,9.96944922e+02
1.738244,4.614214,1280.000000,9.96874550e+02
0.622368,3.272492,1270.000000,9.96605757e+02
2.625576,3.926991,1160.000000,9.96464560e+02
1.570796,2.258020,1400.000000,9.96246409e+02
3.039486,2.356194,1210.000000,9.96218398e+02
0.622368,3.534292,1320.000000,9.96126057e+02
2.411019,5.048988,1380.000000,9.96096689e+02
2.300524,5.399612,1200.000000,9.96013354e+02
2.519224,1.701696,1160.000000,9.95970992e+02
0.622368,6.152286,1140.000000,9.95949118e+02
1.487366,0.785398,1150.000000,9.95886519e+02
0.841069,4.417865,1270.000000,9.95513455e+02
0.516016,4.241150,1380.000000,9.95204633e+02
0.516016,4.241150,1380.000000,9.95204633e+02
0.947970,5.301438,1280.000000,9.95157635e+02
0.307395,2.356194,1340.000000,9.95049382e+02
1.570796,2.650719,1300.000000,9.94878267e+02
2.519224,3.010693,1130.000000,9.94862574e+02
2.411019,1.234197,1300.000000,9.94810263e+02
3.039486,3.926991,1280.000000,9.94755198e+02
0.204480,1.178097,1120.000000,9.94750050e+02
1.047198,5.595962,1300.000000,9.94688612e+02
1.141021,1.963495,1330.000000,9.94332854e+02
2.730455,6.086836,1230.000000,9.94285797e+02
1.910633,3.632467,1260.000000,9.94104220e+02
2.300524,6.185011,1190.000000,9.93889391e+02
0.622368,5.366887,1100.000000,9.93777359e+02
2.519224,3.796091,1130.000000,9.93675940e+02
2.625576,1.099557,1390.000000,9.93456089e+02
0.516016,0.471239,1220.000000,9.93413304e+02
1.570796,0.687223,1380.000000,9.93407275e+02
2.625576,3.298672,1220.000000,9.93074860e+02
1.403348,6.185011,1260.000000,9.92941292e+02
2.730455,1.374447,1190.000000,9.92827144e+02
2.411019,2.131795,1300.000000,9.92818135e+02
0.622368,4.581489,1160.000000,9.92801179e+02
1.823477,4.712389,1290.000000,9.92677332e+02
1.047198,5.792311,1150.000000,9.92580866e+02
1.738244,1.472622,1390.000000,9.92445781e+02
2.519224,5.366887,1230.000000,9.92382256e+02
0.947970,4.712389,1380.000000,9.92331868e+02
2.834198,4.450590,1230.000000,9.92061166e+02
2.193623,1.570796,1380.000000,9.91703481e+02
1.047198,0.098175,1160.000000,9.91569798e+02
0.841069,5.006913,1250.000000,9.91517826e+02
0.730574,3.478192,1310.000000,9.91374975e+02
0.622368,4.057891,1190.000000,9.91288846e+02
0.622368,4.057891,1190.000000,9.91288846e+02
0.730574,1.009798,1090.000000,9.91230070e+02
1.141021,4.712389,1130.000000,9.91098071e+02
0.622368,4.319690,1270.000000,9.91043092e+02
1.570796,0.490874,1200.000000,9.90743063e+02
2.300524,0.883573,1180.000000,9.90715357e+02
0.841069,2.258020,1150.000000,9.90659237e+02
0.841069,2.258020,1150.000000,9.90659237e+02
0.730574,0.336599,1080.000000,9.90641108e+02
2.193623,2.552544,1160.000000,9.90451327e+02
2.193623,3.926991,1340.000000,9.90355554e+02
1.487366,2.159845,1390.000000,9.90324871e+02
2.730455,5.301438,1190.000000,9.90181083e+02
1.403348,0.883573,1300.000000,9.90060429e+02
0.516016,0.157080,1060.000000,9.89793115e+02
0.947970,1.963495,1380.000000,9.89578832e+02
0.730574,2.131795,1260.000000,9.89446957e+02
2.300524,0.098175,1360.000000,9.89279670e+02
0.947970,1.570796,1300.000000,9.89043564e+02
1.047198,4.417865,1400.000000,9.88878660e+02
0.730574,3.029393,1100.000000,9.88827673e+02
0.730574,5.273388,1310.000000,9.88780146e+02
2.000572,0.392699,1390.000000,9.88774605e+02
0.841069,1.276272,1070.000000,9.88738366e+02
0.516016,2.356194,1200.000000,9.88668966e+02
1.141021,0.000000,1220.000000,9.88651728e+02
2.411019,4.824589,1340.000000,9.88651152e+02
2.730455,1.767146,1250.000000,9.88602749e+02
1.230959,0.490874,1320.000000,9.88360976e+02
2.300524,5.203263,1310.000000,9.88279895e+02
1.570796,2.258020,1390.000000,9.88204978e+02
1.910633,2.650719,1390.000000,9.87949421e+02
1.910633,2.650719,1390.000000,9.87949421e+02
1.910633,2.650719,1390.000000,9.87949421e+02
2.411019,4.151390,1160.000000,9.87901911e+02
2.193623,4.516039,1310.000000,9.87801428e+02
0.730574,4.600189,1170.000000,9.87723147e+02
2.730455,3.337942,1120.000000,9.87601258e+02
2.730455,3.337942,1120.000000,9.87601258e+02
0.622368,5.628687,1220.000000,9.87521185e+02
1.738244,4.810564,1400.000000,9.87497031e+02
2.094395,5.792311,1340.000000,9.87352721e+02
1.738244,4.614214,1270.000000,9.87126465e+02
0.516016,3.298672,1170.000000,9.86927278e+02
1.047198,3.828816,1230.000000,9.86811305e+02
0.516016,4.241150,1370.000000,9.86666762e+02
0.411138,3.337942,1250.000000,9.86430565e+02
1.047198,1.865321,1240.000000,9.86403805e+02
0.947970,5.890486,1210.000000,9.86191136e+02
1.910633,3.828816,1300.000000,9.86074504e+02
1.230959,4.810564,1270.000000,9.85939892e+02
2.193623,1.963495,1380.000000,9.85691119e+02
2.730455,4.123340,1160.000000,9.85640272e+02
2.730455,4.123340,1160.000000,9.85640272e+02
2.625576,5.811946,1150.000000,9.85630647e+02
0.947970,3.926991,1240.000000,9.85613862e+02
2.519224,1.701696,1150.000000,9.85245217e+02
1.403348,2.258020,1310.000000,9.85224238e+02
2.519224,6.152286,1120.000000,9.84887634e+02
2.519224,5.105088,1390.000000,9.84757812e+02
2.519224,4.581489,1120.000000,9.84753378e+02
1.910633,3.632467,1250.000000,9.84620447e+02
2.519224,4.057891,1250.000000,9.84572986e+02
1.230959,0.687223,1340.000000,9.84004211e+02
1.570796,1.865321,1330.000000,9.83952014e+02
2.300524,0.687223,1130.000000,9.83672855e+02
2.730455,6.086836,1220.000000,9.83550796e+02
2.411019,0.336599,1300.000000,9.83360706e+02
1.047198,0.687223,1300.000000,9.83250112e+02
0.730574,3.478192,1300.000000,9.83156100e+02
0.204480,0.392699,1170.000000,9.83149531e+02
2.411019,1.907396,1230.000000,9.83132516e+02
1.570796,1.276272,1330.000000,9.83093678e+02
0.516016,2.984513,1240.000000,9.83063256e+02
1.570796,0.294524,1400.000000,9.82867342e+02
1.738244,4.221515,1360.000000,9.82850337e+02
0.622368,4.843289,1140.000000,9.82821634e+02
2.730455,2.552544,1120.000000,9.82795258e+02
1.910633,5.203263,1380.000000,9.82728297e+02
2.094395,4.614214,1350.000000,9.82726465e+02
2.519224,5.366887,1220.000000,9.82670882e+02
2.193623,5.301438,1190.000000,9.82650836e+02
0.411138,0.589049,1100.000000,9.82643757e+02
0.947970,1.963495,1370.000000,9.82550678e+02
2.937112,4.319690,1200.000000,9.82525363e+02
1.570796,1.079922,1290.000000,9.82489164e+02
0.307395,4.974188,1160.000000,9.82307890e+02
2.094395,3.828816,1260.000000,9.82212499e+02
2.300524,4.810564,1400.000000,9.82205453e+02
2.625576,3.298672,1210.000000,9.82069079e+02
1.654226,1.374447,1350.000000,9.82014601e+02
2.300524,2.061670,1300.000000,9.81869459e+02
1.141021,3.730641,1200.000000,9.81772209e+02
0.411138,1.374447,1240.000000,9.81572072e+02
2.411019,0.560999,1230.000000,9.81414598e+02
2.300524,0.098175,1350.000000,9.81413050e+02
2.300524,0.098175,1350.000000,9.81413050e+02
1.318116,0.981748,1400.000000,9.81279256e+02
0.622368,4.319690,1260.000000,9.81109584e+02
1.047198,0.098175,1150.000000,9.81099333e+02
1.403348,0.883573,1290.000000,9.81077034e+02
0.947970,2.356194,1340.000000,9.81015934e+02
0.841069,0.687223,1140.000000,9.80865662e+02
0.947970,1.767146,1360.000000,9.80847094e+02
1.570796,2.650719,1280.000000,9.80646281e+02
2.094395,0.294524,1390.000000,9.80290573e+02
0.730574,5.273388,1300.000000,9.80206829e+02
2.625576,4.555309,1200.000000,9.80174835e+02
2.411019,6.170986,1160.000000,9.80091166e+02
0.947970,1.570796,1290.000000,9.79884382e+02
0.947970,1.570796,1290.000000,9.79884382e+02
1.654226,4.516039,1360.000000,9.79761086e+02
0.204480,3.534292,1090.000000,9.79616731e+02
1.141021,0.000000,1210.000000,9.79469410e+02
0.102106,3.926991,1140.000000,9.79461054e+02
2.834198,2.356194,1140.000000,9.79359427e+02
1.910633,2.650719,1380.000000,9.79348387e+02
0.947970,1.178097,1310.000000,9.79313802e+02
2.300524,4.614214,1200.000000,9.79201622e+02
2.300524,5.203263,1300.000000,9.78848450e+02
0.841069,2.258020,1140.000000,9.78824150e+02
3.039486,0.785398,1380.000000,9.78783902e+02
2.094395,0.098175,1190.000000,9.78643411e+02
0.622368,1.701696,1400.000000,9.78507831e+02
1.487366,5.497787,1290.000000,9.78201548e+02
0.516016,0.785398,1270.000000,9.78173843e+02
0.947970,5.694137,1070.000000,9.78118428e+02
0.947970,5.301438,1260.000000,9.78051266e+02
2.300524,2.847068,1160.000000,9.77848005e+02
2.730455,5.694137,1260.000000,9.77804645e+02
2.730455,5.694137,1260.000000,9.77804645e+02
2.000572,4.908739,1320.000000,9.77789970e+02
0.947970,0.392699,1250.000000,9.77762815e+02
0.516016,3.612832,1290.000000,9.77677318e+02
0.947970,6.086836,1360.000000,9.77416827e+02
0.622368,1.178097,1190.000000,9.77166820e+02
2.519224,5.105088,1380.000000,9.77026375e+02
0.516016,4.555309,1170.000000,9.76846049e+02
2.519224,5.628687,1130.000000,9.76694865e+02
2.094395,0.883573,1320.000000,9.76675739e+02
2.094395,0.883573,1320.000000,9.76675739e+02
0.947970,4.319690,1370.000000,9.76409495e+02
0.947970,4.319690,1370.000000,9.76409495e+02
1.570796,5.988661,1340.000000,9.76326259e+02
2.834198,0.785398,1380.000000,9.76281793e+02
2.193623,1.570796,1360.000000,9.76257624e+02
0.622368,2.748894,1210.000000,9.76131853e+02
0.622368,2.748894,1210.000000,9.76131853e+02
0.730574,0.785398,1130.000000,9.76076114e+02
0.730574,5.497787,1400.000000,9.76001324e+02
0.841069,1.276272,1060.000000,9.75932631e+02
0.516016,5.497787,1180.000000,9.75776693e+02
2.411019,4.151390,1150.000000,9.75726827e+02
2.094395,5.988661,1280.000000,9.75636707e+02
0.730574,2.356194,1100.000000,9.75589968e+02
2.300524,5.399612,1180.000000,9.75298727e+02
2.411019,4.375790,1070.000000,9.75210640e+02
2.000572,2.159845,1370.000000,9.75142845e+02
1.738244,4.221515,1350.000000,9.75042461e+02
2.625576,4.869469,1200.000000,9.74637521e+02
1.823477,2.945243,1350.000000,9.74617259e+02
1.318116,1.767146,1350.000000,9.74598326e+02
1.318116,1.767146,1350.000000,9.74598326e+02
2.411019,4.600189,1190.000000,9.74593218e+02
2.193623,3.926991,1320.000000,9.74495253e+02
2.193623,3.926991,1320.000000,9.74495253e+02
2.193623,3.926991,1320.000000,9.74495253e+02
1.910633,0.098175,1260.000000,9.74100915e+02
1.487366,1.570796,1230.000000,9.74100891e+02
2.300524,2.061670,1290.000000,9.74056752e+02
2.519224,4.581489,1110.000000,9.73726443e+02
0.841069,0.098175,1110.000000,9.73615252e+02
2.094395,3.239767,1390.000000,9.73463309e+02
0.516016,2.984513,1230.000000,9.73298592e+02
1.570796,1.079922,1280.000000,9.73241188e+02
1.230959,1.865321,1340.000000,9.73210887e+02
1.738244,5.988661,1330.000000,9.73169159e+02
1.738244,5.988661,1330.000000,9.73169159e+02
2.300524,2.650719,1120.000000,9.72973149e+02
0.307395,4.450590,1390.000000,9.72698307e+02
2.000572,3.534292,1170.000000,9.72690524e+02
0.307395,3.926991,1210.000000,9.72616685e+02
0.307395,3.926991,1210.000000,9.72616685e+02
2.094395,2.650719,1370.000000,9.72586494e+02
0.516016,3.926991,1330.000000,9.72433174e+02
1.318116,2.356194,1360.000000,9.72375239e+02
2.000572,2.552544,1400.000000,9.72283462e+02
1.487366,4.319690,1310.000000,9.72108937e+02
0.204480,1.963495,1150.000000,9.72033668e+02
2.300524,6.185011,1170.000000,9.71974086e+02
0.622368,1.439897,1110.000000,9.71927494e+02
0.622368,1.439897,1110.000000,9.71927494e+02
2.411019,2.804993,1090.000000,9.71892378e+02
0.516016,1.727876,1150.000000,9.71792054e+02
0.841069,4.221515,1220.000000,9.71644701e+02
2.519224,0.654498,1130.000000,9.71490931e+02
0.307395,4.974188,1150.000000,9.71030851e+02
0.411138,3.730641,1220.000000,9.70880610e+02
0.841069,3.828816,1130.000000,9.70766181e+02
2.300524,5.595962,1190.000000,9.70735764e+02
2.300524,5.595962,1190.000000,9.70735764e+02
0.947970,1.570796,1280.000000,9.70714314e+02
2.300524,3.828816,1180.000000,9.70472770e+02
2.300524,3.828816,1180.000000,9.70472770e+02
1.403348,2.061670,1380.000000,9.70446537e+02
0.411138,0.589049,1090.000000,9.70336597e+02
0.411138,0.589049,1090.000000,9.70336597e+02
1.318116,4.908739,1330.000000,9.70300830e+02
1.318116,4.908739,1330.000000,9.70300830e+02
1.141021,3.926991,1160.000000,9.70098326e+02
0.204480,5.890486,1350.000000,9.70048212e+02
3.039486,3.926991,1250.000000,9.69974292e+02
2.000572,5.105088,1290.000000,9.69884358e+02
2.411019,1.234197,1270.000000,9.69374881e+02
0.411138,2.945243,1220.000000,9.69352421e+02
0.947970,3.534292,1390.000000,9.69249155e+02
2.094395,0.098175,1180.000000,9.69123546e+02
2.094395,0.098175,1180.000000,9.69123546e+02
2.300524,1.668971,1270.000000,9.69109605e+02
2.300524,1.668971,1270.000000,9.69109605e+02
0.204480,5.105088,1160.000000,9.68911233e+02
0.841069,1.079922,1120.000000,9.68832258e+02
0.947970,2.748894,1350.000000,9.68515398e+02
2.094395,2.454369,1320.000000,9.68360855e+02
0.622368,5.366887,1080.000000,9.68247823e+02
1.910633,5.203263,1360.000000,9.68148885e+02
0.841069,4.025166,1170.000000,9.67963224e+02
0.516016,0.785398,1260.000000,9.67796628e+02
1.047198,1.865321,1220.000000,9.67757701e+02
2.000572,0.785398,1180.000000,9.67661297e+02
0.516016,4.555309,1160.000000,9.67485548e+02
0.730574,4.151390,1160.000000,9.67479306e+02
0.841069,2.650719,1330.000000,9.67419047e+02
0.841069,2.650719,1330.000000,9.67419047e+02
0.102106,3.926991,1130.000000,9.67367119e+02
2.000572,5.890486,1380.000000,9.67324165e+02
0.622368,0.392699,1130.000000,9.67249913e+02
1.738244,4.221515,1340.000000,9.67204564e+02
1.738244,4.221515,1340.000000,9.67204564e+02
2.937112,1.963495,1180.000000,9.67107710e+02
0.516016,1.413717,1110.000000,9.66924889e+02
0.516016,1.413717,1110.000000,9.66924889e+02
0.841069,0.294524,1040.000000,9.66821561e+02
0.841069,0.294524,1040.000000,9.66821561e+02
0.841069,0.294524,1040.000000,9.66821561e+02
2.937112,2.748894,1120.000000,9.66775237e+02
0.622368,1.963495,1130.000000,9.66714731e+02
2.193623,4.319690,1030.000000,9.66467451e+02
2.094395,2.847068,1350.000000,9.66467307e+02
2.411019,0.336599,1280.000000,9.66394791e+02
2.000572,6.086836,1290.000000,9.66241096e+02
2.300524,5.988661,1230.000000,9.66225777e+02
2.625576,3.612832,1300.000000,9.66207319e+02
0.622368,5.628687,1200.000000,9.65823248e+02
0.516016,5.183628,1080.000000,9.65264488e+02
1.823477,0.196350,1210.000000,9.65251204e+02
0.947970,3.926991,1220.000000,9.65155066e+02
1.230959,0.490874,1290.000000,9.64941732e+02
2.625576,2.042035,1040.000000,9.64850506e+02
2.300524,1.276272,1280.000000,9.64681008e+02
0.516016,5.497787,1170.000000,9.64473952e+02
2.094395,1.668971,1360.000000,9.64226691e+02
2.625576,2.356194,1110.000000,9.63958682e+02
2.730455,0.981748,1310.000000,9.63866924e+02
1.570796,4.221515,1120.000000,9.63863278e+02
0.841069,5.006913,1220.000000,9.63840607e+02
0.841069,5.792311,1100.000000,9.63772124e+02
0.841069,5.792311,1100.000000,9.63772124e+02
2.094395,4.614214,1330.000000,9.63721781e+02
0.947970,6.086836,1340.000000,9.63529376e+02
0.516016,2.984513,1220.000000,9.63512898e+02
2.834198,4.450590,1200.000000,9.63462751e+02
1.230959,4.614214,1390.000000,9.63253381e+02
2.519224,4.057891,1230.000000,9.63245051e+02
1.230959,0.883573,1390.000000,9.63207495e+02
1.230959,0.883573,1390.000000,9.63207495e+02
1.141021,0.981748,1380.000000,9.63183664e+02
1.823477,5.301438,1200.000000,9.63152984e+02
0.841069,1.276272,1050.000000,9.63114668e+02
2.834198,1.832596,1290.000000,9.63092577e+02
0.947970,2.356194,1320.000000,9.62994352e+02
2.625576,5.497787,1290.000000,9.62981271e+02
2.094395,2.258020,1270.000000,9.62855436e+02
2.411019,5.273388,1230.000000,9.62718385e+02
2.834198,3.926991,1110.000000,9.62691809e+02
2.411019,5.946586,1270.000000,9.62666942e+02
0.841069,4.810564,1240.000000,9.62239818e+02
2.193623,6.086836,1190.000000,9.62200881e+02
2.094395,4.417865,1400.000000,9.62020167e+02
2.625576,4.555309,1180.000000,9.61912456e+02
0.947970,4.712389,1340.000000,9.61636092e+02
0.307395,3.926991,1200.000000,9.61587868e+02
1.654226,1.963495,1330.000000,9.61432442e+02
2.000572,3.730641,1370.000000,9.61387634e+02
2.000572,3.730641,1370.000000,9.61387634e+02
2.519224,1.963495,1350.000000,9.61275006e+02
0.102106,5.497787,1170.000000,9.61215969e+02
2.300524,2.258020,1210.000000,9.61072185e+02
1.487366,5.497787,1270.000000,9.60898063e+02
2.193623,3.337942,1210.000000,9.60750092e+02
2.193623,3.141593,1280.000000,9.60625103e+02
