# Highest 5000 probability pixels from Results/cumulative_reduced3Dmap-8_set_1.npz
# dec,ra,distance,weight
2.625576,2.042035,7.000000,2.69411156e+04
2.625576,2.042035,7.000000,2.69411156e+04
2.625576,2.042035,7.000000,2.69411156e+04
2.411019,2.356194,7.000000,2.69127991e+04
2.411019,2.356194,7.000000,2.69127991e+04
0.622368,2.225295,7.000000,2.67864547e+04
0.622368,2.225295,7.000000,2.67864547e+04
0.622368,2.225295,7.000000,2.67864547e+04
2.519224,3.010693,7.000000,2.67834088e+04
2.519224,3.010693,7.000000,2.67834088e+04
2.519224,3.010693,7.000000,2.67834088e+04
2.519224,3.010693,7.000000,2.67834088e+04
0.204480,3.534292,7.000000,2.67671818e+04
2.300524,4.417865,7.000000,2.67520607e+04
2.300524,4.417865,7.000000,2.67520607e+04
2.300524,5.792311,7.000000,2.67507264e+04
2.300524,5.792311,7.000000,2.67507264e+04
2.300524,5.792311,7.000000,2.67507264e+04
2.300524,5.792311,7.000000,2.67507264e+04
0.730574,3.029393,7.000000,2.67056481e+04
0.730574,3.029393,7.000000,2.67056481e+04
0.730574,3.029393,7.000000,2.67056481e+04
0.730574,3.029393,7.000000,2.67056481e+04
2.730455,3.337942,7.000000,2.66428318e+04
2.730455,3.337942,7.000000,2.66428318e+04
2.730455,3.337942,7.000000,2.66428318e+04
2.730455,3.337942,7.000000,2.66428318e+04
2.300524,2.650719,7.000000,2.66198642e+04
2.300524,2.650719,7.000000,2.66198642e+04
2.300524,2.650719,7.000000,2.66198642e+04
2.300524,2.650719,7.000000,2.66198642e+04
2.300524,2.650719,7.000000,2.66198642e+04
0.204480,1.178097,7.000000,2.66161834e+04
0.204480,1.178097,7.000000,2.66161834e+04
0.204480,1.178097,7.000000,2.66161834e+04
0.204480,1.178097,7.000000,2.66161834e+04
2.834198,3.403392,7.000000,2.64948916e+04
0.622368,3.010693,7.000000,2.64627395e+04
0.622368,3.010693,7.000000,2.64627395e+04
0.516016,5.183628,7.000000,2.64470464e+04
2.730455,2.552544,7.000000,2.64331065e+04
2.411019,2.804993,7.000000,2.63868261e+04
2.411019,2.804993,7.000000,2.63868261e+04
0.516016,1.099557,7.000000,2.63152954e+04
0.516016,1.099557,7.000000,2.63152954e+04
0.516016,1.099557,7.000000,2.63152954e+04
0.516016,1.099557,7.000000,2.63152954e+04
0.841069,0.098175,7.000000,2.61399795e+04
0.841069,0.098175,7.000000,2.61399795e+04
2.519224,3.796091,7.000000,2.60651042e+04
2.519224,3.796091,7.000000,2.60651042e+04
2.519224,3.796091,7.000000,2.60651042e+04
0.730574,5.722187,7.000000,2.60185713e+04
0.730574,5.722187,7.000000,2.60185713e+04
0.730574,5.722187,7.000000,2.60185713e+04
0.730574,5.722187,7.000000,2.60185713e+04
0.516016,1.413717,7.000000,2.59344895e+04
0.516016,1.413717,7.000000,2.59344895e+04
0.516016,1.413717,7.000000,2.59344895e+04
0.841069,1.079922,7.000000,2.59281928e+04
0.841069,1.079922,7.000000,2.59281928e+04
0.841069,1.079922,7.000000,2.59281928e+04
0.841069,0.687223,7.000000,2.58897036e+04
0.841069,0.687223,7.000000,2.58897036e+04
2.411019,0.785398,7.000000,2.58873128e+04
2.519224,6.152286,7.000000,2.58369072e+04
2.519224,6.152286,7.000000,2.58369072e+04
0.102106,3.926991,7.000000,2.58233793e+04
0.102106,3.926991,7.000000,2.58233793e+04
0.622368,6.152286,7.000000,2.57833900e+04
0.622368,6.152286,7.000000,2.57833900e+04
0.841069,5.595962,7.000000,2.57766207e+04
0.622368,0.392699,7.000000,2.57569335e+04
0.622368,0.392699,7.000000,2.57569335e+04
2.519224,4.581489,7.000000,2.56883513e+04
2.519224,4.581489,7.000000,2.56883513e+04
1.141021,4.712389,7.000000,2.56621879e+04
0.841069,5.792311,7.000000,2.56481109e+04
0.841069,5.792311,7.000000,2.56481109e+04
0.622368,1.439897,7.000000,2.56470869e+04
0.622368,1.439897,7.000000,2.56470869e+04
0.730574,0.112200,7.000000,2.56226839e+04
0.730574,0.112200,7.000000,2.56226839e+04
0.730574,0.112200,7.000000,2.56226839e+04
0.730574,0.112200,7.000000,2.56226839e+04
0.730574,0.112200,7.000000,2.56226839e+04
0.730574,0.112200,7.000000,2.56226839e+04
